Designator,Footprint,Mid X,Mid Y,Ref X,Ref Y,Pad X,Pad Y,TB,Rotation,Comment
D48_26,D1608[0603]S,98.2086mm,138.31mm,98.2086mm,138.31mm,98.7389mm,138.8403mm,T,225,LED
D49_26,D1608[0603]S,100.1898mm,138.31mm,100.1898mm,138.31mm,100.7201mm,138.8403mm,T,225,LED
D50_26,D1608[0603]S,102.171mm,138.31mm,102.171mm,138.31mm,102.7013mm,138.8403mm,T,225,LED
D51_26,D1608[0603]S,104.1522mm,138.31mm,104.1522mm,138.31mm,104.6825mm,138.8403mm,T,225,LED
D52_26,D1608[0603]S,106.1334mm,138.31mm,106.1334mm,138.31mm,106.6637mm,138.8403mm,T,225,LED
D53_26,D1608[0603]S,108.1146mm,138.31mm,108.1146mm,138.31mm,108.6449mm,138.8403mm,T,225,LED
D54_26,D1608[0603]S,110.0958mm,138.31mm,110.0958mm,138.31mm,110.6261mm,138.8403mm,T,225,LED
D55_26,D1608[0603]S,112.077mm,138.31mm,112.077mm,138.31mm,112.6073mm,138.8403mm,T,225,LED
D56_26,D1608[0603]S,114.0582mm,138.31mm,114.0582mm,138.31mm,114.5885mm,138.8403mm,T,225,LED
D57_26,D1608[0603]S,116.0394mm,138.31mm,116.0394mm,138.31mm,116.5697mm,138.8403mm,T,225,LED
D58_26,D1608[0603]S,118.0206mm,138.31mm,118.0206mm,138.31mm,118.5509mm,138.8403mm,T,225,LED
D59_26,D1608[0603]S,120.0018mm,138.31mm,120.0018mm,138.31mm,120.5321mm,138.8403mm,T,225,LED
D60_26,D1608[0603]S,121.983mm,138.31mm,121.983mm,138.31mm,122.5133mm,138.8403mm,T,225,LED
D61_26,D1608[0603]S,123.9642mm,138.31mm,123.9642mm,138.31mm,124.4945mm,138.8403mm,T,225,LED
D62_26,D1608[0603]S,125.9454mm,138.31mm,125.9454mm,138.31mm,126.4757mm,138.8403mm,T,225,LED
D63_26,D1608[0603]S,127.9266mm,138.31mm,127.9266mm,138.31mm,128.4569mm,138.8403mm,T,225,LED
D64_26,D1608[0603]S,129.9078mm,138.31mm,129.9078mm,138.31mm,130.4381mm,138.8403mm,T,225,LED
D1_25,D1608[0603]S,5.0922mm,140.2912mm,5.0922mm,140.2912mm,5.6225mm,140.8215mm,T,225,LED
D2_25,D1608[0603]S,7.0734mm,140.2912mm,7.0734mm,140.2912mm,7.6037mm,140.8215mm,T,225,LED
D3_25,D1608[0603]S,9.0546mm,140.2912mm,9.0546mm,140.2912mm,9.5849mm,140.8215mm,T,225,LED
D4_25,D1608[0603]S,11.0358mm,140.2912mm,11.0358mm,140.2912mm,11.5661mm,140.8215mm,T,225,LED
D5_25,D1608[0603]S,13.017mm,140.2912mm,13.017mm,140.2912mm,13.5473mm,140.8215mm,T,225,LED
D6_25,D1608[0603]S,14.9982mm,140.2912mm,14.9982mm,140.2912mm,15.5285mm,140.8215mm,T,225,LED
D7_25,D1608[0603]S,16.9794mm,140.2912mm,16.9794mm,140.2912mm,17.5097mm,140.8215mm,T,225,LED
D8_25,D1608[0603]S,18.9606mm,140.2912mm,18.9606mm,140.2912mm,19.4909mm,140.8215mm,T,225,LED
D9_25,D1608[0603]S,20.9418mm,140.2912mm,20.9418mm,140.2912mm,21.4721mm,140.8215mm,T,225,LED
D10_25,D1608[0603]S,22.923mm,140.2912mm,22.923mm,140.2912mm,23.4533mm,140.8215mm,T,225,LED
D11_25,D1608[0603]S,24.9042mm,140.2912mm,24.9042mm,140.2912mm,25.4345mm,140.8215mm,T,225,LED
D12_25,D1608[0603]S,26.8854mm,140.2912mm,26.8854mm,140.2912mm,27.4157mm,140.8215mm,T,225,LED
D13_25,D1608[0603]S,28.8666mm,140.2912mm,28.8666mm,140.2912mm,29.3969mm,140.8215mm,T,225,LED
D14_25,D1608[0603]S,30.8478mm,140.2912mm,30.8478mm,140.2912mm,31.3781mm,140.8215mm,T,225,LED
D15_25,D1608[0603]S,32.829mm,140.2912mm,32.829mm,140.2912mm,33.3593mm,140.8215mm,T,225,LED
D16_25,D1608[0603]S,34.8102mm,140.2912mm,34.8102mm,140.2912mm,35.3405mm,140.8215mm,T,225,LED
D17_25,D1608[0603]S,36.7914mm,140.2912mm,36.7914mm,140.2912mm,37.3217mm,140.8215mm,T,225,LED
D18_25,D1608[0603]S,38.7726mm,140.2912mm,38.7726mm,140.2912mm,39.3029mm,140.8215mm,T,225,LED
D19_25,D1608[0603]S,40.7538mm,140.2912mm,40.7538mm,140.2912mm,41.2841mm,140.8215mm,T,225,LED
D20_25,D1608[0603]S,42.735mm,140.2912mm,42.735mm,140.2912mm,43.2653mm,140.8215mm,T,225,LED
D21_25,D1608[0603]S,44.7162mm,140.2912mm,44.7162mm,140.2912mm,45.2465mm,140.8215mm,T,225,LED
D22_25,D1608[0603]S,46.6974mm,140.2912mm,46.6974mm,140.2912mm,47.2277mm,140.8215mm,T,225,LED
D23_25,D1608[0603]S,48.6786mm,140.2912mm,48.6786mm,140.2912mm,49.2089mm,140.8215mm,T,225,LED
D24_25,D1608[0603]S,50.6598mm,140.2912mm,50.6598mm,140.2912mm,51.1901mm,140.8215mm,T,225,LED
D25_25,D1608[0603]S,52.641mm,140.2912mm,52.641mm,140.2912mm,53.1713mm,140.8215mm,T,225,LED
D26_25,D1608[0603]S,54.6222mm,140.2912mm,54.6222mm,140.2912mm,55.1525mm,140.8215mm,T,225,LED
D27_25,D1608[0603]S,56.6034mm,140.2912mm,56.6034mm,140.2912mm,57.1337mm,140.8215mm,T,225,LED
D28_25,D1608[0603]S,58.5846mm,140.2912mm,58.5846mm,140.2912mm,59.1149mm,140.8215mm,T,225,LED
D29_25,D1608[0603]S,60.5658mm,140.2912mm,60.5658mm,140.2912mm,61.0961mm,140.8215mm,T,225,LED
D30_25,D1608[0603]S,62.547mm,140.2912mm,62.547mm,140.2912mm,63.0773mm,140.8215mm,T,225,LED
D31_25,D1608[0603]S,64.5282mm,140.2912mm,64.5282mm,140.2912mm,65.0585mm,140.8215mm,T,225,LED
D32_25,D1608[0603]S,66.5094mm,140.2912mm,66.5094mm,140.2912mm,67.0397mm,140.8215mm,T,225,LED
D33_25,D1608[0603]S,68.4906mm,140.2912mm,68.4906mm,140.2912mm,69.0209mm,140.8215mm,T,225,LED
D34_25,D1608[0603]S,70.4718mm,140.2912mm,70.4718mm,140.2912mm,71.0021mm,140.8215mm,T,225,LED
D35_25,D1608[0603]S,72.453mm,140.2912mm,72.453mm,140.2912mm,72.9833mm,140.8215mm,T,225,LED
D36_25,D1608[0603]S,74.4342mm,140.2912mm,74.4342mm,140.2912mm,74.9645mm,140.8215mm,T,225,LED
D37_25,D1608[0603]S,76.4154mm,140.2912mm,76.4154mm,140.2912mm,76.9457mm,140.8215mm,T,225,LED
D38_25,D1608[0603]S,78.3966mm,140.2912mm,78.3966mm,140.2912mm,78.9269mm,140.8215mm,T,225,LED
D39_25,D1608[0603]S,80.3778mm,140.2912mm,80.3778mm,140.2912mm,80.9081mm,140.8215mm,T,225,LED
D40_25,D1608[0603]S,82.359mm,140.2912mm,82.359mm,140.2912mm,82.8893mm,140.8215mm,T,225,LED
D41_25,D1608[0603]S,84.3402mm,140.2912mm,84.3402mm,140.2912mm,84.8705mm,140.8215mm,T,225,LED
D42_25,D1608[0603]S,86.3214mm,140.2912mm,86.3214mm,140.2912mm,86.8517mm,140.8215mm,T,225,LED
D43_25,D1608[0603]S,88.3026mm,140.2912mm,88.3026mm,140.2912mm,88.8329mm,140.8215mm,T,225,LED
D44_25,D1608[0603]S,90.2838mm,140.2912mm,90.2838mm,140.2912mm,90.8141mm,140.8215mm,T,225,LED
D45_25,D1608[0603]S,92.265mm,140.2912mm,92.265mm,140.2912mm,92.7953mm,140.8215mm,T,225,LED
D46_25,D1608[0603]S,94.2462mm,140.2912mm,94.2462mm,140.2912mm,94.7765mm,140.8215mm,T,225,LED
D47_25,D1608[0603]S,96.2274mm,140.2912mm,96.2274mm,140.2912mm,96.7577mm,140.8215mm,T,225,LED
D48_25,D1608[0603]S,98.2086mm,140.2912mm,98.2086mm,140.2912mm,98.7389mm,140.8215mm,T,225,LED
D49_25,D1608[0603]S,100.1898mm,140.2912mm,100.1898mm,140.2912mm,100.7201mm,140.8215mm,T,225,LED
D50_25,D1608[0603]S,102.171mm,140.2912mm,102.171mm,140.2912mm,102.7013mm,140.8215mm,T,225,LED
D51_25,D1608[0603]S,104.1522mm,140.2912mm,104.1522mm,140.2912mm,104.6825mm,140.8215mm,T,225,LED
D52_25,D1608[0603]S,106.1334mm,140.2912mm,106.1334mm,140.2912mm,106.6637mm,140.8215mm,T,225,LED
D53_25,D1608[0603]S,108.1146mm,140.2912mm,108.1146mm,140.2912mm,108.6449mm,140.8215mm,T,225,LED
D54_25,D1608[0603]S,110.0958mm,140.2912mm,110.0958mm,140.2912mm,110.6261mm,140.8215mm,T,225,LED
D55_25,D1608[0603]S,112.077mm,140.2912mm,112.077mm,140.2912mm,112.6073mm,140.8215mm,T,225,LED
D56_25,D1608[0603]S,114.0582mm,140.2912mm,114.0582mm,140.2912mm,114.5885mm,140.8215mm,T,225,LED
D57_25,D1608[0603]S,116.0394mm,140.2912mm,116.0394mm,140.2912mm,116.5697mm,140.8215mm,T,225,LED
D58_25,D1608[0603]S,118.0206mm,140.2912mm,118.0206mm,140.2912mm,118.5509mm,140.8215mm,T,225,LED
D59_25,D1608[0603]S,120.0018mm,140.2912mm,120.0018mm,140.2912mm,120.5321mm,140.8215mm,T,225,LED
D60_25,D1608[0603]S,121.983mm,140.2912mm,121.983mm,140.2912mm,122.5133mm,140.8215mm,T,225,LED
D61_25,D1608[0603]S,123.9642mm,140.2912mm,123.9642mm,140.2912mm,124.4945mm,140.8215mm,T,225,LED
D62_25,D1608[0603]S,125.9454mm,140.2912mm,125.9454mm,140.2912mm,126.4757mm,140.8215mm,T,225,LED
D63_25,D1608[0603]S,127.9266mm,140.2912mm,127.9266mm,140.2912mm,128.4569mm,140.8215mm,T,225,LED
D64_25,D1608[0603]S,129.9078mm,140.2912mm,129.9078mm,140.2912mm,130.4381mm,140.8215mm,T,225,LED
D1_24,D1608[0603]S,5.0922mm,142.2724mm,5.0922mm,142.2724mm,5.6225mm,142.8027mm,T,225,LED
D2_24,D1608[0603]S,7.0734mm,142.2724mm,7.0734mm,142.2724mm,7.6037mm,142.8027mm,T,225,LED
D3_24,D1608[0603]S,9.0546mm,142.2724mm,9.0546mm,142.2724mm,9.5849mm,142.8027mm,T,225,LED
D4_24,D1608[0603]S,11.0358mm,142.2724mm,11.0358mm,142.2724mm,11.5661mm,142.8027mm,T,225,LED
D5_24,D1608[0603]S,13.017mm,142.2724mm,13.017mm,142.2724mm,13.5473mm,142.8027mm,T,225,LED
D6_24,D1608[0603]S,14.9982mm,142.2724mm,14.9982mm,142.2724mm,15.5285mm,142.8027mm,T,225,LED
D7_24,D1608[0603]S,16.9794mm,142.2724mm,16.9794mm,142.2724mm,17.5097mm,142.8027mm,T,225,LED
D8_24,D1608[0603]S,18.9606mm,142.2724mm,18.9606mm,142.2724mm,19.4909mm,142.8027mm,T,225,LED
D9_24,D1608[0603]S,20.9418mm,142.2724mm,20.9418mm,142.2724mm,21.4721mm,142.8027mm,T,225,LED
D10_24,D1608[0603]S,22.923mm,142.2724mm,22.923mm,142.2724mm,23.4533mm,142.8027mm,T,225,LED
D11_24,D1608[0603]S,24.9042mm,142.2724mm,24.9042mm,142.2724mm,25.4345mm,142.8027mm,T,225,LED
D12_24,D1608[0603]S,26.8854mm,142.2724mm,26.8854mm,142.2724mm,27.4157mm,142.8027mm,T,225,LED
D13_24,D1608[0603]S,28.8666mm,142.2724mm,28.8666mm,142.2724mm,29.3969mm,142.8027mm,T,225,LED
D14_24,D1608[0603]S,30.8478mm,142.2724mm,30.8478mm,142.2724mm,31.3781mm,142.8027mm,T,225,LED
D15_24,D1608[0603]S,32.829mm,142.2724mm,32.829mm,142.2724mm,33.3593mm,142.8027mm,T,225,LED
D16_24,D1608[0603]S,34.8102mm,142.2724mm,34.8102mm,142.2724mm,35.3405mm,142.8027mm,T,225,LED
D17_24,D1608[0603]S,36.7914mm,142.2724mm,36.7914mm,142.2724mm,37.3217mm,142.8027mm,T,225,LED
D18_24,D1608[0603]S,38.7726mm,142.2724mm,38.7726mm,142.2724mm,39.3029mm,142.8027mm,T,225,LED
D19_24,D1608[0603]S,40.7538mm,142.2724mm,40.7538mm,142.2724mm,41.2841mm,142.8027mm,T,225,LED
D20_24,D1608[0603]S,42.735mm,142.2724mm,42.735mm,142.2724mm,43.2653mm,142.8027mm,T,225,LED
D21_24,D1608[0603]S,44.7162mm,142.2724mm,44.7162mm,142.2724mm,45.2465mm,142.8027mm,T,225,LED
D22_24,D1608[0603]S,46.6974mm,142.2724mm,46.6974mm,142.2724mm,47.2277mm,142.8027mm,T,225,LED
D23_24,D1608[0603]S,48.6786mm,142.2724mm,48.6786mm,142.2724mm,49.2089mm,142.8027mm,T,225,LED
D24_24,D1608[0603]S,50.6598mm,142.2724mm,50.6598mm,142.2724mm,51.1901mm,142.8027mm,T,225,LED
D25_24,D1608[0603]S,52.641mm,142.2724mm,52.641mm,142.2724mm,53.1713mm,142.8027mm,T,225,LED
D26_24,D1608[0603]S,54.6222mm,142.2724mm,54.6222mm,142.2724mm,55.1525mm,142.8027mm,T,225,LED
D27_24,D1608[0603]S,56.6034mm,142.2724mm,56.6034mm,142.2724mm,57.1337mm,142.8027mm,T,225,LED
D28_24,D1608[0603]S,58.5846mm,142.2724mm,58.5846mm,142.2724mm,59.1149mm,142.8027mm,T,225,LED
D29_24,D1608[0603]S,60.5658mm,142.2724mm,60.5658mm,142.2724mm,61.0961mm,142.8027mm,T,225,LED
D30_24,D1608[0603]S,62.547mm,142.2724mm,62.547mm,142.2724mm,63.0773mm,142.8027mm,T,225,LED
D31_24,D1608[0603]S,64.5282mm,142.2724mm,64.5282mm,142.2724mm,65.0585mm,142.8027mm,T,225,LED
D32_24,D1608[0603]S,66.5094mm,142.2724mm,66.5094mm,142.2724mm,67.0397mm,142.8027mm,T,225,LED
D33_24,D1608[0603]S,68.4906mm,142.2724mm,68.4906mm,142.2724mm,69.0209mm,142.8027mm,T,225,LED
D34_24,D1608[0603]S,70.4718mm,142.2724mm,70.4718mm,142.2724mm,71.0021mm,142.8027mm,T,225,LED
D35_24,D1608[0603]S,72.453mm,142.2724mm,72.453mm,142.2724mm,72.9833mm,142.8027mm,T,225,LED
D36_24,D1608[0603]S,74.4342mm,142.2724mm,74.4342mm,142.2724mm,74.9645mm,142.8027mm,T,225,LED
D37_24,D1608[0603]S,76.4154mm,142.2724mm,76.4154mm,142.2724mm,76.9457mm,142.8027mm,T,225,LED
D38_24,D1608[0603]S,78.3966mm,142.2724mm,78.3966mm,142.2724mm,78.9269mm,142.8027mm,T,225,LED
D39_24,D1608[0603]S,80.3778mm,142.2724mm,80.3778mm,142.2724mm,80.9081mm,142.8027mm,T,225,LED
D40_24,D1608[0603]S,82.359mm,142.2724mm,82.359mm,142.2724mm,82.8893mm,142.8027mm,T,225,LED
D41_24,D1608[0603]S,84.3402mm,142.2724mm,84.3402mm,142.2724mm,84.8705mm,142.8027mm,T,225,LED
D42_24,D1608[0603]S,86.3214mm,142.2724mm,86.3214mm,142.2724mm,86.8517mm,142.8027mm,T,225,LED
D43_24,D1608[0603]S,88.3026mm,142.2724mm,88.3026mm,142.2724mm,88.8329mm,142.8027mm,T,225,LED
D44_24,D1608[0603]S,90.2838mm,142.2724mm,90.2838mm,142.2724mm,90.8141mm,142.8027mm,T,225,LED
D45_24,D1608[0603]S,92.265mm,142.2724mm,92.265mm,142.2724mm,92.7953mm,142.8027mm,T,225,LED
D46_24,D1608[0603]S,94.2462mm,142.2724mm,94.2462mm,142.2724mm,94.7765mm,142.8027mm,T,225,LED
D47_24,D1608[0603]S,96.2274mm,142.2724mm,96.2274mm,142.2724mm,96.7577mm,142.8027mm,T,225,LED
D48_24,D1608[0603]S,98.2086mm,142.2724mm,98.2086mm,142.2724mm,98.7389mm,142.8027mm,T,225,LED
D49_24,D1608[0603]S,100.1898mm,142.2724mm,100.1898mm,142.2724mm,100.7201mm,142.8027mm,T,225,LED
D50_24,D1608[0603]S,102.171mm,142.2724mm,102.171mm,142.2724mm,102.7013mm,142.8027mm,T,225,LED
D51_24,D1608[0603]S,104.1522mm,142.2724mm,104.1522mm,142.2724mm,104.6825mm,142.8027mm,T,225,LED
D52_24,D1608[0603]S,106.1334mm,142.2724mm,106.1334mm,142.2724mm,106.6637mm,142.8027mm,T,225,LED
D53_24,D1608[0603]S,108.1146mm,142.2724mm,108.1146mm,142.2724mm,108.6449mm,142.8027mm,T,225,LED
D54_24,D1608[0603]S,110.0958mm,142.2724mm,110.0958mm,142.2724mm,110.6261mm,142.8027mm,T,225,LED
D55_24,D1608[0603]S,112.077mm,142.2724mm,112.077mm,142.2724mm,112.6073mm,142.8027mm,T,225,LED
D56_24,D1608[0603]S,114.0582mm,142.2724mm,114.0582mm,142.2724mm,114.5885mm,142.8027mm,T,225,LED
D57_24,D1608[0603]S,116.0394mm,142.2724mm,116.0394mm,142.2724mm,116.5697mm,142.8027mm,T,225,LED
D58_24,D1608[0603]S,118.0206mm,142.2724mm,118.0206mm,142.2724mm,118.5509mm,142.8027mm,T,225,LED
D59_24,D1608[0603]S,120.0018mm,142.2724mm,120.0018mm,142.2724mm,120.5321mm,142.8027mm,T,225,LED
D60_24,D1608[0603]S,121.983mm,142.2724mm,121.983mm,142.2724mm,122.5133mm,142.8027mm,T,225,LED
D61_24,D1608[0603]S,123.9642mm,142.2724mm,123.9642mm,142.2724mm,124.4945mm,142.8027mm,T,225,LED
D62_24,D1608[0603]S,125.9454mm,142.2724mm,125.9454mm,142.2724mm,126.4757mm,142.8027mm,T,225,LED
D63_24,D1608[0603]S,127.9266mm,142.2724mm,127.9266mm,142.2724mm,128.4569mm,142.8027mm,T,225,LED
D64_24,D1608[0603]S,129.9078mm,142.2724mm,129.9078mm,142.2724mm,130.4381mm,142.8027mm,T,225,LED
D1_23,D1608[0603]S,5.0922mm,144.2536mm,5.0922mm,144.2536mm,5.6225mm,144.7839mm,T,225,LED
D2_23,D1608[0603]S,7.0734mm,144.2536mm,7.0734mm,144.2536mm,7.6037mm,144.7839mm,T,225,LED
D3_23,D1608[0603]S,9.0546mm,144.2536mm,9.0546mm,144.2536mm,9.5849mm,144.7839mm,T,225,LED
D4_23,D1608[0603]S,11.0358mm,144.2536mm,11.0358mm,144.2536mm,11.5661mm,144.7839mm,T,225,LED
D5_23,D1608[0603]S,13.017mm,144.2536mm,13.017mm,144.2536mm,13.5473mm,144.7839mm,T,225,LED
D6_23,D1608[0603]S,14.9982mm,144.2536mm,14.9982mm,144.2536mm,15.5285mm,144.7839mm,T,225,LED
D7_23,D1608[0603]S,16.9794mm,144.2536mm,16.9794mm,144.2536mm,17.5097mm,144.7839mm,T,225,LED
D8_23,D1608[0603]S,18.9606mm,144.2536mm,18.9606mm,144.2536mm,19.4909mm,144.7839mm,T,225,LED
D9_23,D1608[0603]S,20.9418mm,144.2536mm,20.9418mm,144.2536mm,21.4721mm,144.7839mm,T,225,LED
D10_23,D1608[0603]S,22.923mm,144.2536mm,22.923mm,144.2536mm,23.4533mm,144.7839mm,T,225,LED
D11_23,D1608[0603]S,24.9042mm,144.2536mm,24.9042mm,144.2536mm,25.4345mm,144.7839mm,T,225,LED
D12_23,D1608[0603]S,26.8854mm,144.2536mm,26.8854mm,144.2536mm,27.4157mm,144.7839mm,T,225,LED
D13_23,D1608[0603]S,28.8666mm,144.2536mm,28.8666mm,144.2536mm,29.3969mm,144.7839mm,T,225,LED
D14_23,D1608[0603]S,30.8478mm,144.2536mm,30.8478mm,144.2536mm,31.3781mm,144.7839mm,T,225,LED
D15_23,D1608[0603]S,32.829mm,144.2536mm,32.829mm,144.2536mm,33.3593mm,144.7839mm,T,225,LED
D16_23,D1608[0603]S,34.8102mm,144.2536mm,34.8102mm,144.2536mm,35.3405mm,144.7839mm,T,225,LED
D17_23,D1608[0603]S,36.7914mm,144.2536mm,36.7914mm,144.2536mm,37.3217mm,144.7839mm,T,225,LED
D18_23,D1608[0603]S,38.7726mm,144.2536mm,38.7726mm,144.2536mm,39.3029mm,144.7839mm,T,225,LED
D19_23,D1608[0603]S,40.7538mm,144.2536mm,40.7538mm,144.2536mm,41.2841mm,144.7839mm,T,225,LED
D20_23,D1608[0603]S,42.735mm,144.2536mm,42.735mm,144.2536mm,43.2653mm,144.7839mm,T,225,LED
D21_23,D1608[0603]S,44.7162mm,144.2536mm,44.7162mm,144.2536mm,45.2465mm,144.7839mm,T,225,LED
D22_23,D1608[0603]S,46.6974mm,144.2536mm,46.6974mm,144.2536mm,47.2277mm,144.7839mm,T,225,LED
D23_23,D1608[0603]S,48.6786mm,144.2536mm,48.6786mm,144.2536mm,49.2089mm,144.7839mm,T,225,LED
D24_23,D1608[0603]S,50.6598mm,144.2536mm,50.6598mm,144.2536mm,51.1901mm,144.7839mm,T,225,LED
D25_23,D1608[0603]S,52.641mm,144.2536mm,52.641mm,144.2536mm,53.1713mm,144.7839mm,T,225,LED
D26_23,D1608[0603]S,54.6222mm,144.2536mm,54.6222mm,144.2536mm,55.1525mm,144.7839mm,T,225,LED
D27_23,D1608[0603]S,56.6034mm,144.2536mm,56.6034mm,144.2536mm,57.1337mm,144.7839mm,T,225,LED
D28_23,D1608[0603]S,58.5846mm,144.2536mm,58.5846mm,144.2536mm,59.1149mm,144.7839mm,T,225,LED
D29_23,D1608[0603]S,60.5658mm,144.2536mm,60.5658mm,144.2536mm,61.0961mm,144.7839mm,T,225,LED
D30_23,D1608[0603]S,62.547mm,144.2536mm,62.547mm,144.2536mm,63.0773mm,144.7839mm,T,225,LED
D31_23,D1608[0603]S,64.5282mm,144.2536mm,64.5282mm,144.2536mm,65.0585mm,144.7839mm,T,225,LED
D32_23,D1608[0603]S,66.5094mm,144.2536mm,66.5094mm,144.2536mm,67.0397mm,144.7839mm,T,225,LED
D33_23,D1608[0603]S,68.4906mm,144.2536mm,68.4906mm,144.2536mm,69.0209mm,144.7839mm,T,225,LED
D34_23,D1608[0603]S,70.4718mm,144.2536mm,70.4718mm,144.2536mm,71.0021mm,144.7839mm,T,225,LED
D35_23,D1608[0603]S,72.453mm,144.2536mm,72.453mm,144.2536mm,72.9833mm,144.7839mm,T,225,LED
D36_23,D1608[0603]S,74.4342mm,144.2536mm,74.4342mm,144.2536mm,74.9645mm,144.7839mm,T,225,LED
D37_23,D1608[0603]S,76.4154mm,144.2536mm,76.4154mm,144.2536mm,76.9457mm,144.7839mm,T,225,LED
D38_23,D1608[0603]S,78.3966mm,144.2536mm,78.3966mm,144.2536mm,78.9269mm,144.7839mm,T,225,LED
D39_23,D1608[0603]S,80.3778mm,144.2536mm,80.3778mm,144.2536mm,80.9081mm,144.7839mm,T,225,LED
D40_23,D1608[0603]S,82.359mm,144.2536mm,82.359mm,144.2536mm,82.8893mm,144.7839mm,T,225,LED
D41_23,D1608[0603]S,84.3402mm,144.2536mm,84.3402mm,144.2536mm,84.8705mm,144.7839mm,T,225,LED
D42_23,D1608[0603]S,86.3214mm,144.2536mm,86.3214mm,144.2536mm,86.8517mm,144.7839mm,T,225,LED
D43_23,D1608[0603]S,88.3026mm,144.2536mm,88.3026mm,144.2536mm,88.8329mm,144.7839mm,T,225,LED
D44_23,D1608[0603]S,90.2838mm,144.2536mm,90.2838mm,144.2536mm,90.8141mm,144.7839mm,T,225,LED
D45_23,D1608[0603]S,92.265mm,144.2536mm,92.265mm,144.2536mm,92.7953mm,144.7839mm,T,225,LED
D46_23,D1608[0603]S,94.2462mm,144.2536mm,94.2462mm,144.2536mm,94.7765mm,144.7839mm,T,225,LED
D47_23,D1608[0603]S,96.2274mm,144.2536mm,96.2274mm,144.2536mm,96.7577mm,144.7839mm,T,225,LED
D48_23,D1608[0603]S,98.2086mm,144.2536mm,98.2086mm,144.2536mm,98.7389mm,144.7839mm,T,225,LED
D49_23,D1608[0603]S,100.1898mm,144.2536mm,100.1898mm,144.2536mm,100.7201mm,144.7839mm,T,225,LED
D50_23,D1608[0603]S,102.171mm,144.2536mm,102.171mm,144.2536mm,102.7013mm,144.7839mm,T,225,LED
D51_23,D1608[0603]S,104.1522mm,144.2536mm,104.1522mm,144.2536mm,104.6825mm,144.7839mm,T,225,LED
D52_23,D1608[0603]S,106.1334mm,144.2536mm,106.1334mm,144.2536mm,106.6637mm,144.7839mm,T,225,LED
D53_23,D1608[0603]S,108.1146mm,144.2536mm,108.1146mm,144.2536mm,108.6449mm,144.7839mm,T,225,LED
D54_23,D1608[0603]S,110.0958mm,144.2536mm,110.0958mm,144.2536mm,110.6261mm,144.7839mm,T,225,LED
D55_23,D1608[0603]S,112.077mm,144.2536mm,112.077mm,144.2536mm,112.6073mm,144.7839mm,T,225,LED
D56_23,D1608[0603]S,114.0582mm,144.2536mm,114.0582mm,144.2536mm,114.5885mm,144.7839mm,T,225,LED
D57_23,D1608[0603]S,116.0394mm,144.2536mm,116.0394mm,144.2536mm,116.5697mm,144.7839mm,T,225,LED
D58_23,D1608[0603]S,118.0206mm,144.2536mm,118.0206mm,144.2536mm,118.5509mm,144.7839mm,T,225,LED
D59_23,D1608[0603]S,120.0018mm,144.2536mm,120.0018mm,144.2536mm,120.5321mm,144.7839mm,T,225,LED
D60_23,D1608[0603]S,121.983mm,144.2536mm,121.983mm,144.2536mm,122.5133mm,144.7839mm,T,225,LED
D61_23,D1608[0603]S,123.9642mm,144.2536mm,123.9642mm,144.2536mm,124.4945mm,144.7839mm,T,225,LED
D62_23,D1608[0603]S,125.9454mm,144.2536mm,125.9454mm,144.2536mm,126.4757mm,144.7839mm,T,225,LED
D63_23,D1608[0603]S,127.9266mm,144.2536mm,127.9266mm,144.2536mm,128.4569mm,144.7839mm,T,225,LED
D64_23,D1608[0603]S,129.9078mm,144.2536mm,129.9078mm,144.2536mm,130.4381mm,144.7839mm,T,225,LED
D1_22,D1608[0603]S,5.0922mm,146.2348mm,5.0922mm,146.2348mm,5.6225mm,146.7651mm,T,225,LED
D2_22,D1608[0603]S,7.0734mm,146.2348mm,7.0734mm,146.2348mm,7.6037mm,146.7651mm,T,225,LED
D3_22,D1608[0603]S,9.0546mm,146.2348mm,9.0546mm,146.2348mm,9.5849mm,146.7651mm,T,225,LED
D4_22,D1608[0603]S,11.0358mm,146.2348mm,11.0358mm,146.2348mm,11.5661mm,146.7651mm,T,225,LED
D5_22,D1608[0603]S,13.017mm,146.2348mm,13.017mm,146.2348mm,13.5473mm,146.7651mm,T,225,LED
D6_22,D1608[0603]S,14.9982mm,146.2348mm,14.9982mm,146.2348mm,15.5285mm,146.7651mm,T,225,LED
D7_22,D1608[0603]S,16.9794mm,146.2348mm,16.9794mm,146.2348mm,17.5097mm,146.7651mm,T,225,LED
D8_22,D1608[0603]S,18.9606mm,146.2348mm,18.9606mm,146.2348mm,19.4909mm,146.7651mm,T,225,LED
D9_22,D1608[0603]S,20.9418mm,146.2348mm,20.9418mm,146.2348mm,21.4721mm,146.7651mm,T,225,LED
D10_22,D1608[0603]S,22.923mm,146.2348mm,22.923mm,146.2348mm,23.4533mm,146.7651mm,T,225,LED
D11_22,D1608[0603]S,24.9042mm,146.2348mm,24.9042mm,146.2348mm,25.4345mm,146.7651mm,T,225,LED
D12_22,D1608[0603]S,26.8854mm,146.2348mm,26.8854mm,146.2348mm,27.4157mm,146.7651mm,T,225,LED
D13_22,D1608[0603]S,28.8666mm,146.2348mm,28.8666mm,146.2348mm,29.3969mm,146.7651mm,T,225,LED
D14_22,D1608[0603]S,30.8478mm,146.2348mm,30.8478mm,146.2348mm,31.3781mm,146.7651mm,T,225,LED
